address,count
"1630 N MAIN ST, LOS ANGELES",9246
YELLOWSTONE NATIONAL PARK,9243
FOX BOTTOM AREA,9178
Corsicana Airport,9165
"11270 ANDERSON SPRINGS RD., MIDDLETOWN, CA",9106
"MOUNT RAINIER NP, TAHOMA WOODS ADMIN",9104
"LOWER KAWEAH, SEQUOIA NP",9044
13881 I94 EAST,9000
"2300 VICTORIA DR., ALPINE",8969
"608 COWEE AVE, GRIDLEY",8890
"3120 E. 30TH ST., WASHINGTON PARK",8852
"1309 T ST., SACRAMENTO, CA. 95814",8819
RD. 29 1/2 NO. OF AVE 8 MADERA COUNTY,8818
"CRATERS OF THE MOON NATIONAL MON, IDAHO",8812
"BELLEAYRE MOUNTAIN Cross Country Ski Area, Ulster and Delaware Tpk",8809
"278 Bisby Road, NICKS LAKE CAMPGROUND",8769
QUABBIN SUMMIT,8730
7354 W. US 36/ SHENANDOAH H.S.- MIDDLETON,8709
"SCHAHFER GENERATING STATION, WHEATFIELD- NIPSCO Schahfer",8706
"HAZELTON-HD, STOCKTON",8704
"200 S. HATHAWAY ST., BANNING CA",8662
"8150 Hardscrabble Road,  WESTFIELD",8639
MOHAWK MOUNTAIN ROAD (see coordinates),8617
"5558 California Ave., Bakersfield CA 93309",8599
"5895 ENTERPRISE PARKWAY,",8584
"50 NATOMA STREET, FOLSOM",8551
" 151 NO SUNRISE BLVD, ROSEVILLE, CA",8498
"24302 4TH ST., SAN BERNARDINO, CA.",8419
2022 NORTH BEACON/ Fort Wayne- Beacon St.,8406
GREAT SMOKY MOUNTAINS NP - CADES COVE,8295
"CAMP ROBERT WEBB, 1486 CAMP WEBB ROAD",8241
ANDERSON RD AFB,8159
3801 SPRING FOREST RD.,8133
"789 N. WILLOW STREET, INDEPENDENCE",8091
"Millington Wildlife Management Area, Massey - Maryland Line Road (Route 330)",8084
GLACIER NATIONAL PARK,8071
HARRISON AVE,8000
"TWO LIGHTS STATE PARK, Near the Obsevation Tower",7994
3560 Aldino Road,7959
NO ADDRESS; NOT IN A CITY,7947
THUNDER BASIN GRASSLAND SITE 35 MI N-NE GILLETTE WY,7915
4530 N 17TH AVENUE,7915
2105 NORTH BOYER AVENUE,7855
"3301 PACIFIC AVENUE, PIRU, CA  93040",7855
Buffalo (WARMS station),7792
"SULLIVAN ST., WATER TREATMENT PLANT",7790
"Sheridan, WARMS station",7671
"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",7585
" 12490 BRUCEVILLE RD, ELK GROVE, CA",7566
WHITEROCKS & COUNTY ROAD,7520
3656 PIEDMONT MEMORIAL DRIVE,7501
"FORT MOUNTAIN, STATE HWY 52, COHUTTA OVERLOOK, CHATSWORTH, GA 30705",7475
2335 SHIELDS DR/ SOUTH BEND CAAP 2,7445
6000 SOUTH AND 10000 WEST (MYTON),7419
"ST. JOSEPH PUMP STATION: South  Highway 759, St. Joseph, MO 64501",7398
"8315 HIGHWAY 8, KENMARE",7379
"Crumb Hill Road, Camp GEORGETOWN",7377
"Newcastle, WARMS station",7360
"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",7347
"548 WALKER ST., SHAFTER, CA., 93263",7342
"228 W. PALM AVE., BURBANK",7278
"1155 REDWOOD AVE., EL CAJON",7276
"MT.PLEASANT HS, 1121 FOREST RD.",7270
LOUDONVILLE RESERVOIR  300 ALBANY SHAKER RD,7221
"9501 West Airport Drive, Visalia, CA 93277",7190
SEQUOIA & KINGS CANYON NP,7180
"STP,  Wright Park Drive,  DUNKIRK",7179
"11245 Port Hudson-Pride Rd. Zachary, La",7164
CALLE EL CID,7154
"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",7147
"King Farm, 160 Ralph King Path, Rockmart, Georgia, 30153",7132
158B JACKSON ST,7102
"DEATH VALLEY NM, DEATH VALLEY, CA",7033
"WIND CAVE NATIONAL PARK, SOUTH DAKOTA",7021
65180 Belleview Road,7014
1630 W. PAMPAS LANE,7004
"3648 N. LONG BEACH BLVD., LONG BEACH",6985
"P.O. BOX 948   TAHLEQUAH, OK  74464",6979
"PINEHURST/PINEHURST SCHOOL, PINEHURST",6974
"380 N FAIRVIEW AVENUE, GOLETA",6936
"AUDUBON GOLF COURSE, 450 MAPLE ROAD",6912
"1660 JEB STUART, FT. BLISS MILITARY BASE",6901
601 NORTH LA CANADA DRIVE,6849
710 W. MICHIGAN ST.,6848
9597 N. COACHLINE BLVD,6837
30 Recreation Park Drive,6812
"2625 Georgia Highway 212, Conyers, Georgia, 30094",6796
"2390-B Wildcat Road, Decatur GA 30034",6755
1441 ROSSANLY DRIVE,6718
1321 SOUTH HARDING,6710
NYSDEC FIELD HQTRS  GYPSY TRAIL ROAD,6697
481 S. 150 W. / FLORA AIRPORT,6668
NO STREET ADDRESS; NOT NEAR A CITY,6652
"1029 ETHEL ST, CALEXICO HIGH SCHOOL",6627
OLANCHA; 131 WALKER CREEK RD. - 1 MILE E OF OLANCHA,6611
1 MI. NE OF IGNACIO ON COUNTY RD. 517,6514
"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",6497
" PG County Equestrian Center, 14900 Pennsylvania  Ave.",6479
4405 AIRPORT RD-PARADISE CA,6465
NORTH OF NEWKIRK OK. ON HWY 77 - EAST HOME ROAD (E0040RD) .90 MILES,6453
1JAMES STREET,6434
Weminuche Wilderness Area - Shamrock Station,6406
"468 MANZANITA AVE, CHICO",6369
7571 HWY. 5505,6368
CHEROKEE HEIGHTS DRIVE,6366
685 WASHINGTON STREET,6318
"EMMA WOOD STATE BEACH, VENTURA",6262
ADA COUNTY FAIRGROUNDS,6258
4103 BEACON HILL S,6251
"FRANCIS SCHOOL, 64 BOURNE AVE",6246
"Piney Run, Frostburg Reservoir, Finzel",6241
"8600 WEST 24000 NORTH PORTAGE, UTAH",6240
200TH STREET AND SOUTHERN BLVD Harding Lab,6215
50 TU SU LANE,6195
"TRAILER,185 DINGENS STREET (near WEISS ST.)",6130
SHERWOOD ISLAND STATE PARK,6125
Boulder APPROX 3 MILES WEST OF BOULDER,6122
24430 LACEY TRAIL,6118
"STP, 779 TWO MILE CREEK ROAD",6093
1800 N. 18th Street,6062
"2088 Idlewood Road, Tucker, Georgia 30084",6056
645 1/4 PITKIN AVE.,6050
DANIEL SOUTH ~ 4 MILES SO OF DANIEL WYO OFF OF HWY 189,6027
COSO GATE,6014
"5555 OVERLAND AVE., SAN DIEGO",6001
695 HILLSIDE ST Blue Hill Observatory,5982
SE LAFAYETTE/5824 SE LAFAYETTE,5980
57700 GRATIOT,5968
"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",5961
"Athletic Fields, off of 2083 Lawrenceville Road",5954
"Davidsonville  Recreation Center, 3801 Queen Anne  Bridge  Road",5943
 HIGHWAY 70 EAST AND HIGHWAY  58 SOUTH,5927
"USFS COMPOUND, EAST EDGE OF GRANGEVILLE",5908
10TH ST. & VINE ST. DAVENPORT,5868
2780 VIKING LAKE ROAD,5831
340 Pyramid Street,5798
WAMSUTTER SOUTHEAST PORTION OF SWEETWATER COUNTY,5768
"South Coal, WARMS station",5734
"1907 CARPENTER, DES MOINES IOWA",5724
"COSO JUNCTION REST AREA, HWY 395",5711
966 W 32ND,5702
"Padonia Elementary School, 9834 Greenside Drive",5687
375 AIRPORT DRIVE,5686
"171 WEST 1370 NORTH, BOUNTIFUL, UTAH",5667
"PACIFICORP NAUGHTON PLANT KEMMERER, WY",5618
COUNTY RD 59,5540
"QUAPAW TRIBE'S INDUSTRIAL PARK, MIAMI",5529
(NO STREET ADDRESS; ON ISLAND),5489
"20401 BEAR MTN BLVD, ARVIN, CA., 93203",5467
"2820 M St., Bakersfield, CA 93301",5445
LONG ISLAND,5444
"PET FOR NAT PARK, NEAR OLD SW ENTERANCE ON OLD ROUTE 180",5437
"2 YARMOUTH ROAD, RG&E Substation",5425
"8395 BEAVER RUN ROAD, MIDLAND, GA 31820",5415
4266 40TH AVE NORTH,5406
"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",5401
8715 CESSNA STREET,5401
10039 NORTH LOOP DRIVE,5394
South Pass WyDot,5388
SOUTH CAMPBELL COUNTYAPPROX 15 MILES SSW OF GILLETTE WY  (SEE APPLE BUTTE QUAD MAP),5385
FRONTIER AVE AT 55TH STREET,5378
" 3337 Sandy Way, South Lake Tahoe, CA",5369
"96 STATE STREET, Rutland, Vermont",5337
"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",5295
"Forest Road, VILLAGE OF MILLBROOK, Inst of Ecosystem Studies",5182
PIKE AVE AT RIVER ROAD,5169
1000 E. ANGELA/ CHILDRENS HOSPITAL GROUNDS,5149
37TH & SOUTHERN AVENUE,5146
AVENIDA DE LA INDUSTRIA,5133
Black Thunder Met Station,5114
"58 HARVEY ROAD, Underhill, Vermont",5101
"1210 N. 10TH ST.,JFK RECREATION CENTER",5056
Coal Creek Mine Met Station,5014
Murphy Ridge LOCATED NEAR WYOMING UTAH BORDER,4986
4252 WATERWORKS ROAD,4968
HWY 12 WASTE LAGOON- Bethlehem Steel,4962
"3425 N FIRST ST, FRESNO",4962
WYODAK SITE 4,4954
4700A SAN MATEO NE,4942
"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",4940
"Wyoming Refining, RODEO St., Newcastle, WY",4928
"14360 ARROW BLVD., FONTANA",4915
JOSE BORUNDA,4900
"506 W FLINT ST, LAKE ELSINORE",4897
"WMRC/NCORE, 3000 E. LINE ST., BISHOP, CA. 93514",4874
Genesis Alkali-Westvaco Upwind (West of facility),4860
366 E HARTFORD DR,4849
"CLINGSMANS DOME, GREAT SMOKY MTNS. NP",4847
1200 29TH STREET,4843
Pinedale Gaseous Monitor on west side of City Park and Pine Creek,4838
"840 LAUREL, GLENDORA",4829
Jim Bridger Met Site,4803
"46-990 JACKSON ST., INDIO",4793
"720 N Colusa Street, Willows",4790
"FIRE TOWER RD, POTAWATOMI SITE",4782
1516 17th Street,4780
"Riverside Park, 4431 Hardy McManus Road, Evans, Georgia, 30809",4761
1599 WENIG RD NE,4750
"237 1/2 N. 'D' ST., PERRIS",4726
"26081 VIA PERA, MISSION VIEJO, CA 92691",4716
230 AIRPORT RD S.,4706
341 W. 4TH St./ NIPSCO GAS STATION- Michigan City 4th St.,4651
"1 Hilton St, PROVIDENCE RI",4639
CASINO DRIVE/NORTH END SITE,4620
"Fair Hill Natural Resource Mgmt Area, 4600 Telegraph Road",4617
G&G/CORNER OF GARRET & GOULD,4617
COOL SPRING SUBSTATION MICHIGAN CITY,4611
Spring Creek Encana,4587
"6440 JERSEYDALE ROAD, JERSEYDALE",4563
"Lathrop E. Smith Environmental Education Center, 5110 Meadowside Lane",4525
700 North Bullis Road,4493
"TRAILER,WEST END OF FARMINGTON ROAD",4453
PETERSON ELEM/4856 CLINTON ST,4414
E. 14TH & ORANGE,4402
"108 CHERRY STREET, BURLINGTON",4399
Kimberly Met Tower- 50 Highway 50,4393
Juel Spring - 20 miles NW of Farson on the west side of US Highway 191,4382
OLYMPIC NATIONAL PARK,4372
"8301 ACKERSON ROAD, Pinnacle State Park",4352
"22224 PLACERITA CANYON RD, SANTA CLARITA",4348
"Horicon Wildlife Area, 1210 N Palmatory St",4345
TWP RD 500 E.,4323
4533 RAEFORD RD,4320
"Rangely Colorado, Golf Course",4314
Joshua Tree National Park - Pinto Wells,4304
Basin (WARMS station),4299
MD Correctional Institution  18530 Roxbury Road,4279
"207 Cherokee Boulevard, Roland, OK  74954",4277
"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont",4272
"420 E. LAUREL ST, WILLOWS",4266
S OF HWY 30 AND E OF WEAVER RD,4262
205 WILOUGHBY BLVD,4255
1300 W. Old Liberty Road,4252
"4528 W 1700 S, SYRACUSE, UTAH",4245
Moxa,4236
"2730 CANNONS LANE, BOWMAN FIELD",4229
"1675 SOUTH 600 EAST, SALT LAKE CITY",4225
"2806 N. ASH ST., LA GRANDE",4217
490 W. Michigan Blvd. Michigan City- W. Michigan Blvd.,4215
502 EAST 144TH. PL.,4170
250 WM. HOWARD TAFT,4168
Genesis Alkali - Granger - Downwind (East of facility),4161
"2211 NW 25  Lawton, Oklahoma  73502  (LPS: Prof. Dev. Center)",4153
"FS-590 RACQUET CLUB AVE, PALM SPRINGS",4150
728 RANGER STATION RD,4141
1650 Ludlow Ave.- Indianapolis- I 70,4117
5130 POINSETTIA PLACE,4116
"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",4112
1710 WEST CHARLES PAGE BOULEVARD,4112
2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),4112
4250 Karen Ave,4106
"Kootenai Water District Building on West Lancaster Road - north of HAYDEN, IDAHO",4100
LOCATED IN A TREE FARM (Cheeka Peak),4094
DOUGLAS COUNTY HOSP  42ND & WOOLWORTH,4073
Bend Deschutes County Road Department (BRD),4070
"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",4058
TOP OF CADILLAC MOUNTAIN,4056
"I-15 Exit 209, then Sperry Dr.",4049
18707 E. 21ST STREET,4023
6940 OXFORD GETTYSBURG RD.,4020
12575 NW 10TH (WATER TOWER),4019
NCore - North Cheyenne Soccer Complex,4018
Big Piney Site #3,4013
57700 GRATIOT (NEW HAVEN),4010
MANNFORD WATER PLANT,4004
3520 1/2 N. PEORIA,3995
150 Pillsbury Rd,3995
1000 E. OHIO,3989
"520 S. EAGLE ROAD,  MERIDIAN",3983
400 W RIVER ROAD,3964
12880 A NE 10TH,3962
14700 GODDARD,3961
"JOSHUA TREE NATIONAL PARK, CALIFORNIA",3953
8311 PARKLANE ROAD [Parklane],3934
57 DIVISION STREET,3933
2842 WYOMING (DEARBORN),3933
Grand Teton NP - Science School,3916
7510 BLUE RIDGE PARKWAY SPUR,3914
2700 Harrison Avenue,3914
"HIGHWAY 93 SOUTH - SALMON, IDAHO 83467",3903
KEYTOWN ROAD,3897
"SENEY NAT'L WILDLIFE REFUGE, HCR2, BOX 1",3892
"251 SE Court St., Prineville (PDP)",3888
PACK MONADNOCK SUMMIT,3866
"SOUTH BROADWAY: 8227 South Broadway, St. Louis, MO 63111",3861
28261 Avenue 14 Madera CA 93638,3860
"On Prperty of Resident at 351 W 2500 E.  Price, Utah",3837
"BRANCH STREET: 100 Branch Street, St. Louis, MO 63102",3827
"EL DORADO SPRINGS: Highway 97 & Barnes Road, El Dorado Springs, 64744",3824
"Pinedale, WARMS station",3821
12th St. and Auraria Parkway,3814
"Fair Hill Natural Resource Mgmt Area, 4493 Telegraph Road",3808
11600 EAST SEVEN MILE ROAD,3784
"PERRY COUNTY HORSE PARK, 354 PERRY PARK ROAD",3776
290 S. 1000 W.,3747
2842 WYOMING,3740
SENEY NAT'L WILDLIFE HCR2 BOX 1 (SENEY),3735
14700 GODDARD (ALLEN PARK),3734
38707 SEVEN MILE ROAD,3730
"ARNOLD WEST: 1709 Lonedell Drive, Arnold, MO 63010",3722
Queens College   65-30 Kissena Blvd  Parking Lot#6,3713
2443 SOUTH JACKSON AVENUE,3710
ATLANTIC RIM SUNDOG LOCATION,3705
University of Maryland for Environmental and Estuarine Studies,3701
"STATE HIGHWAY SHOP, RT. 2, FARMERS",3688
"LIBERTY: Highway & County Home Road, Liberty, 64068",3680
"ZION NATIONAL PARK, UTAH",3675
ILLINOIS BEACH STATE PARK,3672
R.D. NIXON POWER PLANT_EXIT 125 OFF I-25,3649
1179 MONROE  (GRAND RAPIDS),3649
150 WATERMAN (DETROIT-SW),3629
"26533 STATE HWY 20, WHITE CLOUD MTN",3618
DYKEN POND,3613
Haystack Mine Up-Wind TEOM and Met,3610
7602 S. AIRPORT RD,3605
"6125A KEARNY VILLA RD., SAN DIEGO",3600
6200 STATE RD. 62/ ARMY AMMUNITION PLANT,3588
"TROOST: 724 Troost (Rear), Kansas City, MO 64106",3582
"21-C,GLENWOOD-PEDLAR DISTRICT RANGER STA",3575
"N OF KLAMATH RIVER, REDWOOD NP",3554
#1 Hospital Road  Schurz NV 89427,3546
"RICHARDS GEBAUR - SOUTH: 1802 E 203rd Street, Belton, MO 64012",3542
2052 LAUWILIWILI ST,3534
MLK BLVD AND JUSTISON ST.,3518
"170 PIERCE POINT ROAD, POINT REYES",3516
"Rocky Mountain School, Carbondale",3507
"30 NORTH MAIN STREET, LINDON, UTAH",3497
4545 Navajo St.,3475
Yellowstone National Park - Old Faithful Snow Lodge,3473
6388 Haley Rd. (Shelby Farms NCORE site),3471
750 DUNDEE ROAD,3460
"5234 W. 120TH ST., HAWTHORNE",3454
"850 A STREET, PLUMMER",3447
11600 EAST SEVEN MILE RD (DETROIT-E7M),3434
2000 South Union Ave. Bakersfield CA  93307,3414
Larwill-  710 N. State Rd. 5,3407
"1167 N Dover Road, Valrico, FL 33527",3397
"Meeker, Colorado Plant Science Building",3396
"9001 'Y'STREET,FT.MEADE,ANNE ARUNDEL MD",3378
"LADUE: 73 Hunter Avenue, Ladue, MO 63105",3370
"FOREST PARK: McKinely Dr., St. Louis, MO 63110",3361
US MILITARY RES,3357
Hiawatha Green Site,3346
"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",3346
"FRISBEE SCHOOL, GOODSOE ROAD",3315
"2500 1ST STREET, N.W. WASHINGTON DC",3307
COPEWOOD E. DAVIS STS; TRAILER,3303
BAD RIVER TRIBAL SCHOOL - ODANAH,3299
040 TRADING POST ROAD,3287
Antelope Mine Met Station,3285
"225 W & 300 N, BROWNSTOWN",3280
23RD & CAMANCHE,3263
Ciner - Existing Met Station,3259
"3801 AIRPORT ROAD, SACRAMENTO",3244
"ROUTE 190, SHENIPSIT STATE FOREST",3214
"BLUE RIDGE, I-70: 4018 Harvard Lane, Kansas City, MO 64133",3192
"THIRD & FOOTE AVE,JAMESTOWN HS",3183
1025 PLANT SCIENCES ROAD,3178
"2425 Webster St., Long Beach, CA",3151
"194 SHAVER POND ROAD, Grafton Lakes State Park",3132
"147 N 870 W, Hurrricane, Utah",3122
SUNSET BLVD,3117
232 East Woodrow Wilson Drive,3101
School St.,3097
19 VON HILLERN ST,3096
7201 W. WESTCHESTER PARKWAY,3092
30 SCHOOL ST - HASTINGS MIDDLE SCHOOL,3080
"68 GOLDENLAND COURT, SACRAMENTO, CA 95834",3065
"Sinclair, Casper",3065
Fortification Creek (WARMS station),3061
105 Delaware Avenue (approximate),3045
"CR 225 W & CR 300 N, BROWNSTOWN",3021
25944 COMMUNITY PLAZA WAY,3020
1300 S FORT ST (MARATHON-2B),3012
1300 S FORT ST (MARATHON-4E),3003
FOREST ROAD 423 SPUR,2986
"33700 Borel Road, Winchester, CA 92596",2972
360 Clinton Avenue,2950
TATA SITE 1-Downwind (West of facility),2950
"3500 PORT PLACE  MUSKOGEE, OK 74403",2938
"WEST ALTON: General Electric Store, Highway 94, WestT Alton, MO 63386",2928
Garfield County - Battlement Mesa,2918
Interstate 95 South Welocme Center,2915
WESTERN DELAWARE TRIBAL COMPLEX,2905
"YELLOWSTONE NATIONAL PARK, WYOMING",2893
"NO CHEYENNE, MORNINGSTAR, COLSTRIP",2892
END OF WEITCHPEC SCHOOL ROAD,2877
VETERANS FIELD,2874
690 W. HIGHWAY 24,2865
"124 North Riverside Drive West, Tulsa OK  74127",2858
"1110 5th Street West Birmingham, AL 35204",2851
COUNTY RD 1103 .7 MI SOUTH OF K-52,2834
COUNTY SERVICES BUILDING 814 ADAMS,2830
"2500 S. 275 W, PLUMMER",2825
2601 SOUTH KOLB ROAD,2822
"301 A STATE STREET, RENO, NV 89502",2817
"Northwest Indian College, 17113 Tallawhalt Lane",2811
"Camp Cross, McDonald Point, Lake Coeur d'Alene, ID",2807
"2SW, 2815 TELEGRAPH RD, PIRU",2800
"3727 N FIRST ST, FRESNO",2795
"4SW-7310 PACIFIC AVE, PLEASANT GROVE",2787
"1305 E. Pacific Coast Hwy., Long Beach",2781
"400 Sherwood Rd, Pittsburgh, PA 15221 (Parkway East Near-Road)",2769
"MILL SITE, East Shoreline Owens Lake, near Highway 136",2764
Juniper,2758
Mojave National Preserve,2755
"Taylor Reservoir, WARMS station",2753
310 E. BURR OAK,2737
"212 PRAIRIE AVE, PROVIDENCE RI",2734
HARBOR STREET,2734
"SEWAGE TREATMENT PLANT,252 LEHIGH AVENUE",2726
9695 U.S. 177,2713
14058 Mirabella Dr.,2709
1245 Fulton Ave,2696
1030 Remount Road,2677
628 North 1700 West,2677
"3000 LEWIS ST. (NEAR BATH ST.) Philadelphia, PA. 19137",2669
Solvay Met Tower,2657
200 YARDS S. OF S650 & 1/4 M E. OF W400- ALCOA P2,2635
6000 PULPIT ROCK DRIVE.,2631
"ST JOHN, VIRGIN ISLANDS",2622
HAMMILL VALLEY - 693 RAWSON RANCH RD,2608
"Monastery of the Holy Spirit, 2625 Georgia 212, Conyers, Georgia, 30094",2607
"2300-C Wildcat Road, Decatur GA 30034",2599
3112 N. Grand BLVD,2598
BADLANDS NP,2595
110 4th Ave N,2585
"4901 Grant Avenue and James Street Philadelphia, PA. 19114",2573
"RPL- SUBSTATION / TEST RD. & SALISBURY RD.- 1678 Salisbury Rd. S. Richmond, IN",2557
W. ALTON JONES CAMPUS URI PARKERFIELD WE,2552
"Converse County Long-Term 16 Miles West of Wyoming Highway 59 on Highland Loop Road, North side of road",2534
"HILLCREST HIGH SCHOOL: 3319 N Grant, Springfield, MO 65803",2534
"N RANGER STATION, POINT REYES NS",2522
"1409 Wisconsin St, Muscatine IA",2521
"707 E 119TH ST SOUTH,PECK COMMUNITY BLDG",2507
136 PERRY DRIVE,2497
NE of West Park Entrance Gate,2481
4903 Acoma St.,2469
"812 W. Vermont St., Anaheim, CA 92802",2465
"RIDER TRAIL, I-70: 13080  Hollenberg Drive, Bridgeton, MO 63044",2438
Corner of Terwer rd. and Maple road,2427
2001 E 8th St,2425
"501 GOLD STRIKE ROAD, SAN ANDREAS",2416
2401 HARTMAN STREET  MATH & SCIENCE CTR,2413
ACROSS FROM 258 OLD WATERBURY ROAD,2408
3600 Benning Road N.E.,2400
" 201 CLINTON ROAD, JACKSON, CA 95642",2399
1010 S. Harbor Blvd.,2395
"100 SUNRISE BLVD., COLUSA",2390
11100 110TH AVE. DAVENPORT,2389
36400 S. ESSEX RD.,2388
MAMMOTH CAVE NP,2370
60 SCONTICUT NECK RD,2369
"LOOKOUT POINT, MINERAL KING ROAD",2369
4380 OLD COURT RD,2352
"235 SANTA FE AVENUE, PASO ROBLES, CA",2337
"VALLEY SITE: 2901 Labadie Road, Labadie, MO 63055",2332
VOYAGEURS NP,2315
IOWA LAKES COMMUNITY COLLEGE,2310
2163 W. Erda Way,2306
6400 Bissonnet Street,2299
"OFF HIGHWAY 41, RATHDRUM PRARIE",2296
"773 ALMOND ST, YUBA CITY",2283
906 S BROADWAY - SANTA MARIA,2269
"CEDAR BLUFF RESERVOIR,PRONGHORN & MULEY",2267
10 S QUEEN ANN  QUEEN VALLEY,2265
YELLOWSTONE NP LAKE LODGE AREA,2217
"UC DAVIS-CAMPUS, CAMPBELL ROAD WEST OF HIWAY 113 & SOUTH OF HUTCHISON DRIVE.",2216
61ST STREET AND GERARD AVENUE,2213
700 E. CANON PERDIDO,2211
"229 SERVICE RD., WATFORD CITY",2206
 ANNE ARUNDEL CO. PUBLIC WORKS BLDG. 7409 BALTIMORE ANNAPOLIS BLVD.,2202
23751 FENKELL ST (ELIZA HOWELL-DW),2201
618 North Saint Charles Street,2192
WOODLAND MILL MAIN STREET NEAR CHIPNSAW,2184
"HEALTH DEPT., 1900 EAST 9TH ST.",2177
ISLE ROYLE NP,2170
966 W. 32ND (HOLLAND),2162
"984 East Avenue, Chico",2157
2330 S. Castle Harbour,2154
"3311 Manor St, Oildale CA 93308",2154
" 3111 GOLD NUGGET WAY, PLACERVILLE, CA",2147
150 WATERMAN,2138
"228 32ND STREET, OGDEN, UTAH",2134
500 MARYLAND AVE. E. LIVERPOOL,2134
1810 N 16TH STREET,2131
"ROUTE 86&30, PAUL SMITH'S COLLEGE",2130
ACADIA NP_MACFARLAND HILL,2129
"JOHNSON FARM, EDISON, CA. 93320",2119
675 West 220 North,2116
INDIANA DUNES N. LAKESHORE,2115
TECHNICAL INSTITUTE,2111
Carlsbad Caverns National Park,2111
5545 Reservoir Road.,2106
CHARLESTON - 1436 DIXIE STREET,2104
ROOSEVELT ST.,2103
"6745 Bradbury Court, Tualatin, OR  (NO2 roadway site)",2102
