local_site_name,count
Durrett Lane (Near Road),2729
Hesperia-Olive Street,2729
Tualatin Bradbury Court (TBC) - Near Road Site,2718
Near Rd,2708
6ZK Chaparral,2689
CANNONS LANE,2674
Richmond-13th St.,2672
Pepsi Place,2667
Herriman #3,2661
Donovan,2651
Rochester Near-Road,2636
"Rider Trail, I-70",2636
COLLEGE POINT POST OFFICE,2635
Skyline Park,2608
Eliza Downwind,2606
Remount,2605
Humboldt Hill,2588
NR-285,2587
LOCATED AT WEST EMD PF SCHOOL PROPERTY,2564
Rancho & Teddy,2544
OAKLAND,2542
Converse County Long-Term,2541
Sacramento-Earhart Dr.,2535
NORTH OF TOWER RD. & WATERWORKS RD. INTERSECTION,2534
Shadyside,2524
CONGAREE NATIONAL PARK,2523
New Roads,2520
CHANUTE,2518
JARDINE WATER PLANT,2517
Fort Worth California Parkway North,2501
Convent,2498
CEDAR BLUFF,2497
Atascadero,2494
Ontario Near Road (Etiwanda),2485
Pittsboro Elementary School,2475
ROCKY FLATS-N,2459
6ZL Holman Road,2446
Sidney Oil Field,2441
Near Road I-35,2437
SHORT CREEK,2435
San Diego -Rancho Carmel Drive,2428
Long Beach-Route 710 Near Road,2416
NEWBURYPORT HARBOR ST PARKING LOT,2406
Morongo Air Monitoring Station,2401
NW OF COLORADO & W. CESAR CHAVEZ STREETS INTERSECTION,2348
SITE IS LOCATED IN A FIELD JUST SW OF INTERSTATE 25,2341
Baltimore County Near Road,2328
Erda,2320
Car-Barn Montgomery I -76,2316
SITE IS LOCATED AT THE CHIPITA PARK ELECTRICAL SUBSTATION.,2303
LOUDONVILLE,2302
Ontario-Route 60 Near Road,2297
WEST OF HIGHWAY 85/87 ON THE PINELLO RANCH PROPERTY.,2290
Springfield Near Road Site,2272
LOCATED ON THE WEST SIDE OF TOWN IN A GRASS/PARK AREA,2267
Phelan-Beekley Road & Phelan Road,2265
MOOSEHILL SCHOOL,2258
"SITE LOCATED AT NORTHERN KY WATER SERVICE PLANT, 700 ALEXANDRIA PIKE",2257
"Gardiner, Pray Street School  (GPSS)",2253
Thirty-Third,2252
2850 E. Charleston,2248
Vernal #4,2246
SITE IS LOCATED JUST NORTH OF THE NIXON POWER PLANT.,2226
Tacoma-S 36th St,2190
GR-MONROE,2177
Houston North Loop,2174
El Cajon - Lexington Elementary School,2162
TRURO NATIONAL SEASHORE,2156
Pt. Arguello,2147
Diablo,2144
Sinclair North East (Ambient),2140
Fresno-Foundry,2107
Casino Center,2096
TOYOTA SITE,2094
6259 COUNTY 15,2066
Camden Industrial Area,2064
HELENA,2049
A420950017LAT/LONG POINT IS OF SAMPLING INLET,2048
MANITOWOC - WDLND DUNES,2044
Sawgrass Lake Park (Near-Road),2036
Ft. Pierce,2028
Munro Street (Near-Road),2022
SHELTER IN PARKING LOT OF INTERSECTION OF MARGINAL WAY & PREBLE,2009
PORTSMOUTH - PEIRCE ISLAND,2008
Millville,2007
Riverside (Magnolia),2004
Jersey City,2004
Mesquite,2003
ROCKY FLATS -W,2000
TEANECK,1992
Maryland Heights,1970
Near Road - Fort Lauderdale,1967
Antelope Site 7,1955
Boulder City,1952
PLANT SITE --- QUALITECH,1932
AG Holley,1927
San Pablo - El Portal Center,1926
Berkeley- Aquatic Park,1911
Ryder,1910
Wind Cave NP - Visitor Center,1893
Mohawk Mt-Cornwall,1892
San Jose-W. San Carlos St.,1888
TRIWEST HIGH SCHOOL --- QUALITECH_DOWNWIND SITE,1879
"Prairie State Generating Company, LLC",1852
Chaco Culture NHP - Radio Repeater,1838
Santa Maria-500 S. Broadway,1821
SPM STATION FOR BACKGROUND STUDY,1820
Patterson Pass,1811
Sacramento-Bercut Drive,1806
NEAR HILLTOP WATERTOWER,1804
SOUTH ROAD BRENTWOOD,1803
Queens College Near Road,1802
NCORE,1801
ATHENS OU,1800
Jerome Mack-NCore,1792
LAT/LON POINT = NE CORNER OF TRAILER,1783
SCOTT COUNTY PARK,1782
CEMMERCIAL ZONE WITH HEAVY TRAFFIC FLOW.,1769
Meridian - St. Luke's,1760
Union County #2 Renken,1754
PONCA TRIBE,1753
Dripping Springs School,1736
FRANKLIN_PK,1732
SYDNEY,1720
NEAR ENID CITY MAINTENANCE COMPLEX,1711
SITE LOCATED IN BORDERLAND STATE PARK.,1694
"INTERSECTION OF FOUNTAIN AND ACADEMY, SOUTHEAST OF THE CITY",1692
KING CITY AMS,1687
POTAWATOMI,1680
Spanish Fork,1662
CORLETT SCHOOL,1658
Sidney 201,1653
Jackson NCORE,1636
Lindon,1631
LIVONIA-NR,1629
Perimeter Road,1616
Rocklin,1616
USPHS LAWTON INDIAN HOSPITAL,1614
GILSON ROAD,1607
OKC WEST-(YUKON),1601
Fairgrounds,1575
Harrisville,1569
ROSE PARK,1555
Copper View,1540
DEVILS LAKE PARK,1535
Hernando,1534
CENTRAL,1525
TAYLORS,1517
Eagle Mountain Lake,1503
Bakersfield-Chester Ave.,1500
Echo Summit,1495
PINNACLE STATE PARK,1494
STILWELL,1488
QUAPAW SHELTER,1486
Pleasanton - Owens Ct,1455
Keller,1454
168 FEET FROM BOISE FIRE STATION #5.,1453
Shenipsit State Forest,1450
SOUTH VALLEY,1450
ROLLINS NEAR ROAD NO2,1442
PROBE LOCATED 39 M FROM S EDGE AND 2 M FROM E EDGE OF ROOF.,1442
Twenty Nine Palms-Adobe,1439
"AT CBTIS, CORNER OF CALZADA CUAUHTEMOC & CALLE RIO ELOITA, MEXICALI",1438
Lake Ilo,1420
SOUTH EAST HEIGHTS,1412
THOMASTON WPCF,1412
CHEROKEE HEIGHTS,1409
"EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO",1406
Killeen Skylark Field,1405
TOP OF CADILLAC MTN (FENCED ENCLOSURE),1401
"TENNESSEE VALLEY AUTHORITY PSD SITE IN HAMBLEM COUNTY, TN",1376
Hilight-Reno Junction Gas Plant,1362
"Walden - Colorado, Chandler Ranch",1359
.7 MILES E FROM OLD SITE ON S SIDE OF ST CHAS ROCK RD.,1357
AUGUSTA QUARRY,1352
"Paonia, Colorado",1348
Lums Pond,1341
WASHAKIE,1328
Blackstone,1326
New Haven,1321
FILLEY STREET,1317
ChelmsfordNR,1316
Johnson County,1313
"ON S. EDGE OF UNUSED PARKING LOT, S. OF HWY. 72 (18000 W. HWY. 72)",1286
CAMP LOGAN TRAILER,1276
KINDELBERGER,1256
Southwestern H.S.,1253
Coeur d'Alene - Lancaster Rd.,1252
DP4th - Detroit Police 4th Precinct (GHIB),1244
Tallgrass Energy Partners - Gaseous,1237
QUEENSBORO COMMUNITY COLLEGE,1237
QUEEN VALLEY,1235
Jonah,1234
NORTH OF LEXINGTON & EAST ARKANSAS INTERSECTION,1231
Cupertino Monta Vista,1217
Kingery Near Road #1,1216
Hope- Hauser Jr-Sr High School,1213
PLATEAU ABOVE LAPLATA RIVER LONG ROLLING PLATEAUS RANGING FROM 6400,1204
Pocatello - Garrett and Gould,1192
Fond du Lac Band 7416,1181
PALO VERDE,1173
North Mojave,1171
Lantana Preserve,1164
TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),1149
City of Alexandria Transportation and Env. Services Maintenance Bldg,1137
Larwill- Whitko Career Academy,1133
Napa Valley College,1132
FT MEADE LAT/LONG POINT IS OF THE SAMPLING INLET,1125
Berkeley,1118
Grass Valley-Litton Building,1105
AK STEEL_SPENCER COUNTY,1104
HENDERSON CENTER/MARSHALL UNIVERSITY - MOVED FROM WATER CO. 5/98,1103
HUNTSVILLE OLD AIRPORT,1090
Leonia,1085
"TVA PSD SITE IN COFFEE COUNTY, TN",1073
San Diego - Sherman Elementary School,1065
Military Park (GHIB),1061
Kennedy Near Road 2,1061
ALAMO LAKE,1056
HARRINGTON BEACH PARK,1045
Trona-Athol,1043
CYPRESS RIVER AIRPORT SITE SPM CAMS 50,1038
"E. OF WASHINGTON SCHOOL, 1.7 MILES NORTH OF HIWAY 16",1036
Wyoming Range,1035
Incline,1034
Vernal,1030
"Fairplay, Colorado",1027
Northampton County,1025
South Lake Tahoe-Tahoe Blvd,1015
REPL PLA,1001
MARBLE CITY SHELTER,982
NW OF BORDER HWY IN ASCARATE PARK,981
UTM COORDINATES = INLET PROBE LOCATION ON ROOF OF BUILDING,979
TONTO NM,976
El Dorado Springs,968
Monroeville,965
Mira Loma (Bellegrave),961
Rocky Creek,943
????,926
GREENPOINT,918
CPS Pecan Valley,908
Utah Technical Center,905
North East Waste (NEW),902
Redding - Health Department,894
Reno4,888
FARGO RESIDENTIAL,869
WSDOT FACILITY 6431 CORSON AVE S (GEORGETOWN) SEATTLE,865
Yellowstone National Park - Old Faithful Snow Lodge,860
Stone Container - Moccasin Lane # 1A,854
Converse County - Mobile #2,854
Rockwell,845
COGGON ELEMENTARY SCHOOL BLDG. NORTHERN LIMITS OF LINN COUNTY,831
Sinclair SO2 Station,805
Karnes County,793
MILLER STATE PARK,789
Hendersonville Ozone Site at Old Hickory Dam,774
PFLIGERVILLE WASTEWATER,773
DOWNTOWN,771
Floresville Hospital Boulevard,765
SHELTER IS IN A FLAT GRASSY AREA NEAR USGS ACID DEPOSITION EQUIPMENT,761
Sinclair-Mobile #2,752
"TVA PSD SITE IN DICKSON COUNTY, TN",751
LAT/LONG POINT IS OF SAMPLING INLET.................................,748
El Cajon - Floyd Smith Dr.,747
Platteville Atmospheric Observatory,746
BOYER (HOLLY HILL),743
"TVA PSD SITE 19.8 MILES NE OF CLARKSVILLE, TN (NEAR GUTHRIE, KY)",742
"Lewes SPM SITE, NEAR UD ACID RAIN/MERCURY COLLECTORS",740
YUMA GAME & FISH,733
North Hollywood (NOHO),726
Signal Hill (LBSH),725
Jenison,724
Meigs County Ozone monitor,723
FRENCHTOWN (L-P),719
TEMPE,719
SW OF PILGRIM & PANDA INTERSECTION,717
SITE IS LOCATED ONE HALF MILE EAST OF THE I-57/I-60 INTERCHANGE,713
MERCER COUNTY IS A SPMS CAFO SITE ESTABLISHED 1/01/00.,712
CONROE AIRPORT; SE OF OAKTREE & AIRPORT RD INTERSECTION,710
Parker County,710
Lake Park,692
Virginia City Hall,673
ROUND UP - BULL MOUNTAIN POWER PROJECT,670
FIELD OFFICE - CONTINUOUS MONITORING - REPLACES 33-015-0009,662
PM10 LOCATED N. OF B.R.BLDG (GST) KNOWN AS BAR FAB PM10 ALSO 42602.,659
OWENS CORNING ON LOWER BROWNSVILLE RD MONITOR NEAR FIBERGLASS RD,658
Benicia - VIP,641
"TRAILER IN FENCED IN PAVED LOT, CORNER LEXINGTON & E. FERRY",640
STEEL DYNAMICS,628
Bakersfield-Westwind,627
Laramie County Mobile,624
"TVA PSD STATION NEAR NUTBUSH, TN IN HAYWOOD CO.",620
Holland,616
Julian B. Lane Park,610
OWENS CORNING PLANT MONITOR NEAR INTERSTATE 40,582
"MOMS, ADEM",575
NORTH EAST OF BASIN F COLOCATED WITH MET 4,573
CETL - Cape Elizabeth Two Lights (State Park),565
James Town Mobile,553
Flax Pond,553
VANCOUVER - BLAIRMONT DR,553
UNKNOWN,541
Searchlight,540
Shreveport / Airport,533
Oakland-International Blvd.,532
WEST OF WARD & WYATT RD. INTERSECTION,524
Brigham City,515
W1-SAND DRAW-01,508
Riverton Mobile,500
Tata Gaseous,490
TVA PSD SITE 15 KM E FROM KINGSTON STEAM PLANT,488
8 MILES S. OF GLENPOOL ON HIWAY 75 AND 3/4 MILES EAST,473
SPA - Irving St.,470
Newcastle Mobile,456
SITE IS IN A FIELD SOUTHEAST OF THE NIXON POWER PLANT,455
Boundary Waters,454
San Diego-Barrio Logan,450
SAGUARO PARK,448
SB25 trailer at Hollenbeck School,447
DENTON MUNICIPAL AIRPORT ON AIRPORT ROAD,442
Yosemite NP - Turtleback Dome,442
FIRST SITE. WEST OF PLANT.,431
Houston Harvard Street,429
Gillette Mobile,427
"TVA PSD SITE IN PUTNAM COUNTY, TN",424
Pavillion,424
Jackson Mobile,424
Casper Mobile,421
PRIMARY PARTICULATE AND METEOROLOGICAL MONITORING SITE,418
PAMS-OZONE-NOX ANALYZERS ARE LOCATED AT SOUTH CAROLINE STREET.,414
1 MILE NNW OF PRESTON NEAR THE US CELLULAR TOWER,414
2501 S 150TH SEATAC N - BETWEEN 24TH AND 26TH AVENUES,411
Wilmington-N. Mahar Ave,407
San Luis Obispo,406
