address,count
"8th Avenue and 27th Street Council Bluffs, IA",1646
203 WEST POINSETT STREET [Greer],1641
301 EAST ROBINSON,1630
ST. MICHAEL CONVENT,1613
"11220 LONG BEACH BLVD., LYNWOOD",1610
13TH & TUDOR,1603
500 SOUTH BROAD STREET-PARKING LOT (CHS),1599
"583 W. 10TH ST., PITTSBURG",1594
2102 CHERRY ROAD [Rock Hill Water Treatment Plant],1592
"40733 CHAPEL WAY., FREMONT",1586
ST THOMAS SCHOOL 1025 BRADDOCK AVE,1582
LYONS STATION PO BOX,1581
"DUNKLIN HIGH SCHOOL: 1 Black Cat Dr., Herculaneum, MO 63048",1572
"260 BALLARD ROAD, TOWN OF WALLKILL, Wakefern Corp",1572
4500 W. 123RD ST.,1571
HOGAN,1571
"HERC, URSULINE",1545
300 NICOLLET MALL,1534
54 N. WALCOTT,1505
HEATON & DUBOIS,1503
2220 MICHIGAN,1499
"3136 LORAIN AVE., F.S. 4",1493
3594 HARDEN STREET EXT. [DHEC],1491
"1144 13TH ST., RICHMOND",1490
8TH AVE N ON ROOF OF HOUSING AUTH BLDG,1490
DRG - NORTH,1486
DRG - CHLORIDE,1483
6811 EAST 14TH AVENUE,1481
FRANKLIN AND FOUTH STREETS,1470
2150 RAILROAD AVE. S.E. WASHINGTON D.C.,1466
HAWTHORNE AVE.,1427
115 Garden Grove,1423
613 N.E. JEFFERSON,1416
GLOVER DUNN,1410
"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",1409
150 WATERMAN (DETROIT-SW),1382
12821 PINE BEND TRAIL,1353
2105 BROADWAY,1341
Liberty Chapel at Paper Mill Roads [JCI Entrance],1335
CASSIDY ROAD [Saltech/ Fallaw],1325
SE LAFAYETTE/5824 SE LAFAYETTE,1325
"DRH SITE #2, GOLF COURSE",1320
364 Exide Dr Bristol TN  37620,1318
MEDICAL CLINIC/204 OREGON,1318
2956-A TREAT BOULEVARD,1307
KENMORE SQ,1303
BUICK NE: 347 Power Lane,1299
327 First St. S.,1288
3139 Kutztown Rd,1274
1369 DOCK STREET [Georgetown],1274
3049 Morrell,1272
"5558 California Ave., Bakersfield CA 93309",1272
UNKNOWN,1256
713 West A Street,1252
CASTOR AND DELAWARE AVENUES,1249
2189 rosselle st,1245
S.R. 676  WASHINGTON CAREER CENTER,1238
344 Porter Drive,1232
GLOVER SOUTH TINDELL,1230
"HLTH CTR-2221 STOCKTON BLVD, SACRAMENTO",1222
60TH ST. & 74TH AVE.,1221
711 W WELLS ST,1216
1241 19th St.,1196
"HERC, Circle St.",1192
230 SOUTH GIRLS SCHOOL ROAD,1189
BALDORIOTY DE CASTRO AV.,1188
59 HOWARD STREET,1185
500 NORTH CAMPBELL ST.,1183
MAIN STEET AND ROUTE 22,1182
304 E Ave B,1180
COUNTY COURTHOUSE 4TH AVE,1164
700 North Bullis Road,1160
"228 W. PALM AVE., BURBANK",1156
2179 UNIVERSITY AVENUE,1150
5587 WOODROW BEAN TRANS MOUNTAIN,1146
SR 77,1144
"1275 Bedford Ave, Pittsburgh, PA 15219 (Flag Plaza)",1141
"DARTMAN FIELD, NORTH OF EAST HELENA",1141
27 INDUSTRIAL DRIVE,1140
GSM#1 HWY 31-A AT HARPETH CREEK,1133
2727 10th Ave. S.,1127
Baltimore City Fire Dept.-Truck Company 20; 5714 Eastern Avenue,1124
PARK AVENUE NITRO WV,1119
"1305 E. Pacific Coast Hwy., Long Beach",1112
3309 SOUTH ARLINGTON,1110
"5400 COCHRAN STREET, SIMI VALLEY, CA  93063",1107
PUBLIC WORKS BLDG  11TH & NICHOLAS,1107
"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",1104
2020 Vidaurri Ave,1104
4646 North Humboldt,1101
632 18TH AVENUE N. [Myrtle Beach],1101
309 2nd Ave. S.,1099
"2900 Bennett Street, Jacksonville, FL 32206",1098
4415 ALMOND (NEAR ORTHODOX STREET),1090
"FIRE STA#8 , 1517 LOCUST ST.",1090
Unknown [Beech Island],1086
Park Ave,1078
"330A 12TH AVE., SAN DIEGO, CA. 92112",1074
HARBOR TUNNEL THROUGHWAY BALTIMORE MD,1072
"HLTH CTR-2220 MOORPARK AVE, SAN JOSE",1070
1010 S. Harbor Blvd.,1069
Liberty Chapel at Paper Mill Roads [JCI River/Woods],1066
FIRE STA#12  GLEN & PAWNEE,1066
6120 BRANDON AVE,1061
1003 POWER AVENUE [Maryville],1057
Liberty Chapel @ Bethel Roads [JCI Railroad],1047
SUNLAND PARK RACETRACK,1045
510 HARRISON AVE.,1042
14700 GODDARD (ALLEN PARK),1040
I35W & 70TH AVENUE SOUTH,1040
"DRB SITE #6, NW",1038
"DRB SITE #4, SHORT",1036
"STA. 46-B9, LEE PARK, TELEGRAPH ROAD",1032
SOUTH CHARLESTON - PUBLIC LIBRARY 312 4TH AVE,1026
KEMP STREET,1017
"FOREST CITY, EXIDE LEVEE: 300 S. Washington St., Oregon, MO 64473",1016
165 PREMIER DRIVE [Premier],1012
3520 1/2 N. PEORIA,1012
MANHEIM PIKE,1010
"5234 W. 120TH ST., HAWTHORNE",1009
320 RICHARD,1009
"FIRE STA#3 ,420 KANSAS AVE",1007
HARRISON AVE,1007
1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,1000
107 CEDAR LANE ROAD [Parker],1000
"225 CHESTER AVE, BAKERSFIELD",998
"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",996
SILFIES FARM - KEMP STREET,995
7201 W. WESTCHESTER PARKWAY,993
FLEETWOOD-LYONS ROAD,993
DOUGLAS COUNTY HOSP  42ND & WOOLWORTH,992
101 W. COSTILLIA ST.,990
"323 South BULL STREET [Bates House, USC]",988
1330 W MICHIGAN ST,988
"OLD RR,HWY 518,E HELENA",987
"3535 EL CAMINO & WATT, SACRAMENTO",987
2922 MARTIN LUTHER KING BOULEVARD,985
"UNION PACIFIC OMAHA, NE",975
"QUINCY SCHOOL, 1500 N.QUINCY",970
K-96 AND HYDRAULIC,970
108 NORTH MAGNOLIA STREET [Sumter Family Court],969
WHEELING - WARWOOD WATER PLANT,968
3142 EVANGELINE STREET,968
"1005 Northwest Drive, Port Allen",967
SHELTER SITE-OXFORD & ELM ST,964
J W BARNES SCH PENNA AVE & NAOMI ST,961
"URSULINE NORTH: 210 Glennon Heights Road, Crystal City, MO 63019",959
"Kohler, 444 Highland Dr",957
900 BLK E DURANGO,955
COLLEGE AVE & CHERRY ST SE,955
1118 PHOENIX STREET [Greenwood DSS],953
"521 28TH ST, SW",953
301 GREENPOINT AVENUE,949
TAVENNERVILLE ELEM SCHOOL 2507 NINTH AVE,949
211 BEN SPIRES ROAD [Spires],948
51 WATER ST.,947
MLK BLVD AND JUSTISON ST.,945
8401 DOUGLAS AVE,945
FIRE STA#7  ST.PAUL & WEST 13TH,944
W. SIDE OF WEST 3RD.,942
4TH & JONES,942
364 Exide Dr,941
100 N. PECAN BETWEEN BELKNAP/WEATHERFORD,940
1000 WINSTON CHURCHILL DR,940
145 SOUTH SPRING STREET [Spartanburg City Hall],939
4743 MANNHEIM RD.,937
"ST. JOE STATE PARK: 2800 Pimville Road, Park Hills, 63601",937
RICHMOND ST. AND WHEATSHEAF LANE,936
500 SOUTH 261 WEST SALT LAKE CITY,935
711 HICKORY,932
MIDLAND & CAMPBELL STS,929
2547 ST TIKHON,928
HIGH SCHOOL 251 E 47TH ST,927
"PRICKLY PEAR CRK, 21 EAST PACIFIC",924
"SOUTH CROSS: 843 South Cross, Herculaneum, MO 63048",921
WATER FILTRATION PLANT- 3330 Aldis St.,920
760 Beaver Valley Mall,917
"KC-WYAN CO HEALTH DEPT ,619 ANN AVE",917
2192 Palomar Airport Rd.,916
"CITY FIRE STA , 1010 CENTER",915
"3073 PANTHERSVILLE ROAD, DECATUR, GA 30034",915
723 EAST SECOND STREET,915
5962 SOUTH LINDBERGH,914
2 LAVERN JUMPER ROAD [Cayce Fire Station],911
"GRANT ELEM. SCH., 2300 GEDDES",910
1613 VERMONT AVENUE,909
12532 NUESTRA DRIVE,907
"1250 PUNCHBOWL ST, HONOLULU",903
NE 10TH & STONEWALL,900
CONNECTICUT AVE & NORTHAMPTON ST. NW,896
"84 E. 'J' ST., CHULA VISTA",896
4301 E 72ND AVE.,891
"FIRE STA#11, G.WASHINGTONBLVD & E.SKINNE",891
401 S. TYLER RD.,888
480 BENNETT,886
750 DUNDEE ROAD,885
"COLEF, COLEGIO DE LA FRONTERA NORTE, TIJ",884
2552 JEFFERSON AVE.,882
3417 TORONTO STREET,881
534 4TH ST.,878
CITY HALL 915 16TH ST,878
204 S. FIRST ST.,878
897 BARRON AVE.,876
1030 W. Deer Valley Rd,875
1526 New York Ave,874
EAST CONEMAUGH,873
290 WEST MALLORY AVE.,873
"7400 SUNRISE BLVD., CITRUS HEIGHTS",872
304 TUOLUMNE ST.,871
5636 SOUTHERN BOULEVARD,870
2325 SUMMER ST.,869
400 DOZIER STREET [Winyah],869
357 FIRST ST,868
3434 Bickers (Earhart Elem School),867
"3120 E. 30TH ST., WASHINGTON PARK",863
"1250 GEORGE, COLUMBIANA PORT AUTHORITY",861
"FIELD SCHOOL, BLOCK & JAMES STREETS",860
"803 N. LOREN AVE., AZUSA",860
HARBOR ISLAND TEXACO/2555 13TH AVE SW,858
JACKSON PARK SCHOOL,855
23RD & MADISON,855
"MC KINLEY HIGH SCHOOL, 1500 ELMWOOD AVE.",851
7717 DODGE,846
HEALTH DEPT BLDG 610 SOUTH 2ND EAST,845
ONE CITY SQ,844
WORTH HTS ELEM SCHOOL,842
"1016 W PRINCE RD, TUCSON",841
"9440 Ann Street, Santa Fe Springs, CA 90670",838
24TH & RITNER STREETS,835
WHALEY PK 3610 IOWA (FLINT),835
22 POINT RD,835
435 DONNER AVENUE - COMMUNITY CENTER,835
390 BULLS ISLAND ROAD (AWENDAW) [Cape Romain],835
"TOPEKA-SN CO. HEALTH CENTER,1615 W. 8TH",833
2802 KINGSWOOD AVE.,830
"1826 W MCDOWELL RD-FAIRGROUNDS, PHOENIX",829
SR 826 AND S W 4TH STREET,828
3111 COMMERCE DRIVE,827
1951 NE 48TH ST,824
250 Rim Rd,824
MORGANTOWN HIGH SCHOOL 109 WILSON AVENUE,819
"S W POLICE STA, FONTHILL ST, BALTIMORE M",819
"3727 N FIRST ST, FRESNO",817
620 Little Gap Road,815
678 S. JASON ST.,815
2045 NW 10TH,815
NORTH MAIN STREET [EQC Office],811
108 N. Main Street,807
"1111 ISLAND AVE., SAN DIEGO",803
"N.FAIRVIEW SCHOOL, 1941 NE 39TH",803
"JCFD Engine 5/Ladder 6, 355 Newark Avenue",801
500 MARYLAND,801
HUNTINGTON AND EDGEMONT STS,800
717 South Akard,797
8801 Eagle Street,796
"500 S. 7th Ave. City of Industry, CA 91746",796
EAST MABRY-COVINGTON & 41-A,793
315 GENESEE (RIVER ROUGE),793
SE 66TH AND SEARS,793
W. EVANS & AIKEN [Florence],790
"Mamaroneck     627 5TH AVENUE, THRUWAY EXIT 9",789
1086 Vermont Avenue,789
FIRE STATION N. RALEIGH ST. MARTINSBURG,788
24 WEST 21ST STREET,787
1613 HOLLAND ST. (Naval Base # 2],784
VAN HOOSE DRIVE,784
837 5TH ST.,783
"10740 S CALHOUN, BRIGHT SCHOOL",780
788 Colony Road,780
"2614 OLD 1ST ST., LIVERMORE",779
509 MERRICK ST (BELDING),779
16TH & MARTINDALE  HODE SCHOOL #26,776
 MT.VERNON 2675 SHERWOOD HALL LANE,773
"Cusseta Road Elementary School, 4150 Cusseta Road, Columbus, Georgia, 31903",772
BENT CREEK ROAD [Bent Creek],766
2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),766
ROSS METALS STA #2,763
CASTOR AND CARBON STS ON PGW PROPERTY,761
3441 HOLLYWOOD BOULEVARD,756
PUMP STATION- 1 WASHINGTON ST.,755
"3250 E OLIVE ST, FRESNO, CA",754
1540 EAST 6TH STREET,753
"4365 ALLIED DRIVE, COLUMBUS, GA 31906",751
2909 N 66TH ST,750
2701 13TH AVE NORTH AT LOGAN,749
702 KRESS,749
"Health Department, 714 31st Street",747
I-70 EAST,744
Victor Santoni Cordero,744
"CHESTER STREET,NEAR RT.130, DEEPWATER",742
158B JACKSON ST,737
2258 BAILEY AVE.(RTE.62)& KENSINGTON EXP,737
250 ULMERTON RD W.,735
"OATES: 13155 Highway KKK, Oates, MO",734
8715 WEST 49TH  SOUTH PARK SCHOOL,734
"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",732
"FLETCHER: Forest Rd 2236, Westfork, MO 64498",727
"HUEBECK CO., AVENUE C AND WRIGHT STREET",726
75 CALHOUN STREET [Charleston Co. Health Dep't.],724
FEDERAL BLDG 500 QUARRIER ST,720
"NEW JERUSALEM, ILCO, ROUTE 2, BOX 573",720
FEDERAL BLDG 6TH AVE & CONN,720
"1486 AALA ST., HONOLULU, HAWAII 96817",718
2401 HARTMAN STREET  MATH & SCIENCE CTR,718
"1700 FLOWER ST-HEALTH DEPT, BAKERSFIELD",718
4243 N. MANNHEIM,718
250 WM. HOWARD TAFT,716
EAST COLUMBUS AVENUE,715
2052 LAUWILIWILI ST,714
500 MARYLAND AVE.,714
PONTIAC ST. & SARGENT RD.,713
RAILROAD STREET NEAR HWY 601 [Hampton 1],710
925 SPRINGVALE ROAD         (DEFMAPAGNCY,709
2111 HERNANDO RD. AT I-240,702
1179 MONROE  (GRAND RAPIDS),698
"NJ ROUTE 3, 340 KINGSLAND RD",695
"EAST THOMAS, FINLEY, 841 FINLEY AVE. BP.",693
826 BERRY STREET,692
2142 120TH STREET EAST,691
4th Ave & 2nd St,690
303 HAZARD STREET [Georgetown County Health Department],688
"PUBLIC LIBRARY,WASHINGTON AVENUE",686
"NEW JERUSALEM, HOL CHURCH, RT. 2, BOX 54",685
"FIRE STATION, 2010 WEST 37TH ST.",684
206 Mowey Rd,683
Kemp St,683
Road #2,682
"847 JOY ROAD, COLUMBUS, GA 31906",679
PUMP STATION 2100 1ST AVE,678
"PS 314, 330 59th ST",675
"Sugar Run Road, Rt 711",675
4420 BINGLE,675
CUMBERLAND & ALMOND STS,670
225 GARDEN VIEW DRIVE,670
S. HWY 149 & YANKEE DOODLE ROAD,664
143 13TH AVE. N.E.,664
2301 66TH ST N ST,662
324 RURAL ST (PORT HURON - RURAL),660
"1255 Front Street, Fremont, NE",658
SR 188 & US 60,658
TUKEY'S BRIDGE-BEAN POT RD.,658
ROSS METALS ROSSVILLE CITY HALL,655
NW OF PLANT FACILITY AT 3385 S. HWY 149,654
7202 Stonebrook Parkway,653
2310 ST. GERMAIN,653
"MONITOR PRESS & MACHINE, 1700 W ST PAUL",652
"13207 MARKET ST, TRONA",652
1 Stadium Plaza- Gary- 4th Ave.- Railcats,652
3 Fountain Ave,644
" 151 NO SUNRISE BLVD, ROSEVILLE, CA",642
3700 SOUTH ARLINGTON ST,640
ROXY WATER PUMP STA EVA-DEARNLEY STS,635
300 BOND STREET,634
235 WEST MALLORY  BESTWAY TERMINAL LOT,632
East Chicago- Marina/ 3301 Aldis St.,632
1407 KING STREET [Beaufort],631
"900 23RD ST., SAN FRANCISCO",630
1JAMES STREET,629
1015 TRINITY LANE,627
1639 EAST AVENUE AND ROUTE 490,625
SABIN STREET PROVIDENCE,624
TURNER HIGH SCHOOL  1312 SO.55TH ST,622
W. ALTON JONES CAMPUS URI PARKERFIELD WE,622
CRANSTON FIRE DEPT.,622
CORNER NORTH MISSOURI AND BALTIC AVENUES,618
MARJORY STREET,618
SUBSTATION - SPRING VALLEY ROAD,618
105 SOUTH 17TH ST @ LOCKELAND SCHOOL,617
CATHERINE STREET,614
1850 SOUTH CEDAR CREEK ROAD [Congaree Bluff],613
"2743 Washington Blvd, McKeesport, PA 15133 (Liberty)",612
1205 SUPERIOR,609
"SITE 2 - E, CHEMETCO",608
640 BELLEFONTAINE AVE.,608
WHEATSHEAF AND CARBON STREETS,603
"CALVERT & 22 ND ST, BALTIMORE MD",603
1023 FILMORE ST,601
"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",600
3945 N.I-10 SERVICE ROAD,594
2728 VIKING LANE,594
"176 DUNNAVANT RD, LEEDS",591
311 23RD AVENUE NORTH,590
9399 Lima St,589
1500 WEST SEVENTH,587
 M-13 AT M-81,586
BRICK CHURCH PIKE,585
"1311 Union St, Bridgeville, PA 15017 (Bridgeville)",584
HEFFNER AND DEKA ROAD,583
J.E. BAKER CO  232 E MARKET ST  YORK PA,581
"ROSSVILLE WP, MARION & NAVARRO",581
COUNTY HOSPITAL ROAD,578
56TH AVE AND LOUISIANA ST,578
1229 S. MAIN ST.,577
5810 Ridgewood Rd,576
3901 LEFFERSON,572
110 STEWARTS FERRY RD,571
1088 East Main Street,571
"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",570
16TH ST AND CHAPLINE ST,569
3ND ST & DONNER AVE.,569
6767 Ojo De Agua,569
"135 EAST 6TH ,CONCORDIA CITY HALL",568
10413 FULTON AT SUNNYSIDE,566
200 SOUTH WALNUT,564
Highway 964,562
Portage- Burns Harbor /Port of Indiana 6600 US Highway 12/ E. Boundry Rd.,561
11600 EAST SEVEN MILE RD (DETROIT-E7M),560
SUNLAND PARK CITY YARD,558
"GLOVER: Highway 49, Approx. 0.4M S. Highway 21/49/72 Intersection, Glover, 63620",557
360 Clinton Avenue,555
2421 MESILLA AVE. N. E.,554
USGS AND WATER RESOURCES BUILDING,553
GOULD PLANT PROPERTY LINE,551
CHEMETCO SITE 4-SE,550
CORNER OF ACADEMY ROAD & SANITARIUM ROAD,550
180 MCCALLL ST.,550
11401 47TH ST N PINELLAS PARK,544
COMM HEALTH SERVICES 500 S BROAD STREET,543
1450 LARABEE,542
812 MARKET ST,541
2401 W. 33RD ST. (SHERIFF'S DEPT.),541
LESTER & HART STS,540
600 CHURCH STREET,540
"2500 Cummingham Avenue, San Jose",540
SPEARMAN AVENUE AND ROEMER BOULEVARD,540
"EAST B'HAM, INTERSTATE, 1333 CAHABA ST.",536
2988 Temtex Blvd,536
SACO ISLAND - CMP,536
115 VICTORY PLACE,534
Natchez Municipal Water Works Brenham St,533
4502 LYNCH DR.,533
1650 UNION AVE BALTIMORE MARYLAND21211,529
HUNTINGTON - MARSHALL UNIVERSITY,529
4732 S CENTRAL AVE-SOUTH PHOENIX STATION,527
"DELLVIEW PARK, PILGRIM & PANDA DRIVES",527
"213 S. Denning Ave, Winter Park, FL 32789",525
"TRAILER, 120 DYER STREET.",525
GLADSTONE HIGH SCHOOL 327 HAZELWOOD AVE,524
"3150 Georgetown Rd., NE",524
MARMET ELEMENTARY SCHOOL (MARMET),521
HEFFNER ROAD,521
BUTTS ST & MERRIMAN RD [Howard Adult Center],521
123 Hillcrest Ave,521
POLLING CABIN RT3 MORGAN-MONROE ST PARK,512
"444 KINDELBERGER RD, FAIRFAX",510
BUTTS ST & MERRIMAN RD [Howard Adult Center #2],509
418 W KALAMAZOO AVE,509
NORTHEASTLAND HOTEL-MAIN ST.,508
420 EAST BOULEVARD DRIVE,507
"125 N. 10TH ST., TAFT",505
"CHICAGO AVE. PUMP. STA., 805 N. MICHIGAN",503
545 REED ST,502
"PINEHURST/PINEHURST SCHOOL, PINEHURST",501
"GANDARA AV.,RIO PIEDRAS, UNIV.PUERTO RIC",501
CHARLESTON - 209 MORRIS STREET,499
1125 WEST BROAD STREET  FALLS CHURCH VA,497
BROAD & PINE STREETS MARKTOWN PARK,496
TOWER @ W. BENSON [Anderson DSS],496
400 FAYETTE ST,494
TREATMENT PLANT-WATER ST.,494
NORTHVIEW FIRE STATION 16TH & WILLIAMS,493
1444 E 18th St,486
PIKE AVE AT RIVER ROAD,486
CHEVERLY COMMUNITY PARK,485
ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,485
"EISENHOWER PARK,  740 MERRICK AV at OLD COUNTRY Rd",483
"860 4TH ST, PEARL CITY",483
JANE ADDAMS ELEM SCHOOL 10810 S AVE H,482
CO HEALTH CENTER,480
"3640 Old Oakdale Rd, McDonald, PA 15057 (South Fayette)",477
"LONGFELLOW SCHOOL, 915 20TH AVENUE COUNCIL BLUFFS",475
1700 ANN ST.,474
187 WESTMINSTER STREET,471
1350 E. Lakeview St./ Hammond- E. Lakeview St.,469
"3425 N FIRST ST, FRESNO",468
"SIVERKING SCHOOL/GOV GULCH, SMELTERVILLE",468
OLD HICKORY BOLVD & PERCY WARNER PRK,468
4700A SAN MATEO NE,468
401 York Ave,466
LDS CHURCH/5701 8TH AVE NE,466
MEMORIAL BUILDING 215 N 6TH ST,465
2220 PALMER ST PO BOX 8348,464
WASHINGTON ST,463
711 E. JEFFERSON,462
CRANE ROCKEYE,462
CAROLINE SIMS RD [Congaree Swamp],462
9500 E. BANNISTER ROAD,461
"7800 W. 65TH ST, BEDFORD PARK",461
"LOWELL YMCA, 35 YMCA DRIVE",461
"5277 Prices Fork Road, Blacksburg, VA  24060",460
KERN WILDLIFE REFUGE-CORCORAN & GARCES,460
UITH & KING STREETS WILMINGTON DEL,460
"II-1270 NATIVIDAD RD, SALINAS",459
1226 E. GARFIELD,459
1415 Hinton Street,459
PUBLIC LIBRARY HWY 70,458
1950 S MAIN ST,458
3308 KINGS LANE,455
NORWOOD JR HIGH SCHOOL (NUTTER FORT),454
FIRE STA#15  3105 FAIRFAX RD,452
POLICE STATION 118 SCHILLER,450
"HWY 99W & RIVERSIDE DR., MCMINNVILLE OR",450
"MCNUTT ROAD ANAPRA, NEW MEXICO",450
"6078 ADOBE RD., TWENTYNINE PALMS",450
"SCHOOL IS 45, 2351 1ST AVENUE",449
1 NW Martin Luther King Jr. Blvd.- Evansville CIVIC CENTER COURTS BLDG,448
2151 SOUTH 570 ROAD,447
9525 1/2 Clinton Dr,447
WATER WORKS BLDG.; 101 N.BEECH STREET,445
5551 BETHEL ISLAND RD,444
"2500 E. PRESIDENT STREET, Bd-A, SAVANNAH, GA, 31404",443
5050A Yvette Drive,443
"3 W. CARRILLO ST., SANTA BARBARA, CA.",443
HEFFNER AND DEKA ROADS,441
MESA VERDE NA'TL PK.,441
2001 E. 135th St.- East Chicago- Abraham Lincoln Elementary School,441
"DEL PASO-2701 AVALON DR, SACRAMENTO",441
WOODS HAVEN-KRUSE SCHOOL (CLAYMONT),441
HORACE MANN JR HIGH SCH 43RD & MACCORKLE,438
"POWERLINE RD, CHINA LAKE",437
7100 State Highway 136,437
"46 John Coffee Road, Nicholls, GA 31554",435
"LIBRARY-420 S BROADWAY, SANTA MARIA",435
"816 10TH ST., PASO ROBLES",435
"520 S. EAGLE ROAD,  MERIDIAN",434
Bank St at Meadow St (see coordinates),433
3104 Pacific Street,433
11707 EAST 31ST STREET,432
"NEW CUMBERLAND - R D #1, CROTHERS ROAD",431
"468 MANZANITA AVE, CHICO",430
"HASTIE RESIDENCE, 212 PACIFIC ST",430
HALE ELEM SCHOOL 6140 S MELVINA AVE,430
"Georgia Forestry Commision, 5645 Riggins Mill Road, Dry Branch, Georgia, 31020",429
3300 S MICHIGAN AVE,429
N 98TH & STONE AVE N,428
"2600 ELMWOOD DRIVE EXT., HUBBARD",428
"5525 PACIFIC AVE., STOCKTON",426
57 BIRCH STREET  EAGLES AERIE,424
SPRING STREET - AMES STORE ROOF,424
1914 62ND ST NORTH,424
PITTSBURG AVE [# 2],422
7701 W. JEFFERSON (YELLOW FREIGHT),421
 3714 MERLE HAY ROAD,421
ROSEWOOD DRIVE [Enright Athletic Center],420
"PEVELY NORTH: Tiarre at the Abbey, Station 150N, Christine Drive, Pevely, MO 63070",418
1214 CHURCH STREET,417
