address,count
MLK BLVD AND JUSTISON ST.,14976
"22224 PLACERITA CANYON RD, SANTA CLARITA",14965
PIKE AVE AT RIVER ROAD,14953
Queens College   65-30 Kissena Blvd  Parking Lot#6,14834
1630 W. PAMPAS LANE,14739
2020 Vidaurri Ave,14708
4103 BEACON HILL S,14705
1355 NORTH 200 WEST PROVO UT,14694
2201 SW 4 ST,14673
ONE MAIN PLACE AT MAIN AND DOUGLAS,14667
"ROUTE 9, DELAWARE CITY",14614
 Center St,14499
"3315 W INDIAN SCHOOL RD, PHOENIX",14499
1 EAST BROAD STREET,14471
"84 E. 'J' ST., CHULA VISTA",14413
"43301 DIVISION ST., LANCASTER, CA",14405
"5715 S. 1400 E., SALT LAKE CITY",14338
"2540 S. WASHINGTON BLVD., OGDEN, UTAH",14254
906 S BROADWAY - SANTA MARIA,14215
"506 W FLINT ST, LAKE ELSINORE",14214
1128 N.  27TH AVE-GREENWOOD STATION,14150
"190 W PENNINGTON, TUCSON",14142
"GEORGIA POWER SUBSTATION, 4434 ROSWELL RD, ATLANTA, GA 30342",14116
4169 PEARL RD.,14058
203 E. DOUGLAS ST. Fort Wayne- Career Center,14047
158B JACKSON ST,14005
13TH & TUDOR,13978
2421 MESILLA AVE. N. E.,13965
1301B EAST TONOPAH,13908
851 SW 3 AVENUE POMPANO BEACH,13871
"408 3RD AVENUE, SPOKANE, WA",13845
4113 SHUTTLESWORTH DRIVE,13841
"583 W. 10TH ST., PITTSBURG",13813
ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,13769
LEWINSVILLE 1437 BALLS HILL RD,13751
"601 E BUTLER DR & N 6TH ST,PHOENIX",13745
EIGHT STREET AND RIVER ALLEY,13732
2701 PLUNKETT STREET HOLLYWOOD,13722
"11220 LONG BEACH BLVD., LYNWOOD",13710
"1100 PASEO INTERNATIONAL, OTAY MESA, CA",13681
2026 EAST 9TH ST.,13650
STATE ARMORY - 1046 BELVOIR RD,13628
"150 SOUTH WINOOSKI AVENUE, Burlington, Vermont",13624
2857 N MILLER RD-S SCOTTSDALE STN,13607
"1865 D RUMRILL BLVD, San Pablo",13412
COPEWOOD E. DAVIS STS; TRAILER,13371
"150 9TH ST., EL CENTRO",13340
615 EAST HOUSTON STREET,13339
567 Eagle Lake Road,13274
CALLE EL CID,13274
"1675 SOUTH 600 EAST, SALT LAKE CITY",13196
"1133 UNION ST., SAN DIEGO",13179
650 R E Thomason Loop,13122
3824 North Hills Drive,13110
2301 66TH ST N ST,13091
"6000 W OLIVE AVE,GLENDALE",13056
NW36 AND CLASSEN OKLAHOMA CITY OKLAHOMA,13033
"3510 GOLDSMITH LANE, SENECA HIGH SCHOOL",13014
"2745 N CHERRY, TUCSON",12995
"7200-22 Avenue N., St. Petersburg, FL 33710",12992
NO 1 ORANGE AVE ORLANDO FL,12980
726 E PARKWAY,12946
3700 BELEVEDERE ROAD,12942
"25 MAIN STREET, MATARAZZO BUILDING",12920
3801 SPRING FOREST RD.,12901
2ND AVE & 7TH ST,12876
SUMMER ST,12850
Bridge Plaza North and Lemoine Avenue,12829
"PS 59, 228 E. 57TH STREET, MANHATTAN",12789
NARSTO SITE - ARENDTSVILLE,12788
10155 COORS ROAD NW,12749
"2 YARMOUTH ROAD, RG&E Substation",12678
"1275 Bedford Ave, Pittsburgh, PA 15219 (Flag Plaza)",12674
 LIBRARY 96 BROAD ST STAMFORD CT,12647
210 NORTH 7TH STREET,12636
"2300-C Wildcat Road, Decatur GA 30034",12625
 METRO-TECH CAMPUS  30TH & FORT ST,12561
76 DORRANCE STREET.,12557
500 SOUTH BROAD STREET-PARKING LOT (CHS),12528
7201 W. WESTCHESTER PARKWAY,12491
1702 CERRILLOS ROAD,12471
3000 EAST 16TH AVENUE,12459
1 MI. NE OF IGNACIO ON COUNTY RD. 517,12388
14TH AVE. & ALBION ST.,12355
201 PROSPERITY SE,12338
2325 IRVING ST.,12336
"2000 MAIN ST., SARASOTA",12287
400 Second St. S.,12255
WASHINGTON & CAMBRIA STS. FREEMANSBURG,12231
29900 HOOVER (WARREN),12227
"INSTITUTO TECNOLOGICO, ITT TIJUANA",12213
9101 W. 57TH AVE.,12209
2451 MARQUETTE,12126
10TH AND MARNE STREETS,12111
HOLIDAY INN,12102
91 WAKEFIELD STREET/ 110 THRUSTON STREET [Greenville Health Department],12082
"MTA, 302 GOLD STREET NEAR FLATBUSH AVE",12039
"5483 CLUBHOUSE DR-WINTERWOOD, LAS VEGAS",12027
13701 OAK PARK BLVD (OAK PARK),12010
"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",12009
1098 GLENN ST. - I-25& UINTAH AVE.,11996
"2916 30TH ST. NW, EASTER SEAL",11980
1300 Blake St.,11927
"TECH HIGH SCHOOL, 19TH & GRAND",11925
ATLAS-COX UPHOLST/2101 E 4TH PLAIN BLVD,11902
HAMILTON ST/N 1226 HAMILTON ST,11890
7341 FOREST HILL AVENUE,11885
4TH & PIKE BLDG/417 PIKE,11817
6000 ANDERSON AVENUE SE,11765
CUB RUN LEE RD CHANT.(CUBRUN TREAT PLANT,11752
 NORTH RIVER STREET,11709
"CITY-CENTER., LAS VEGAS",11669
"939 ELLIS ST., SAN FRANCISCO",11649
200 2ND AVENUE S.E.,11647
"310 N CHURCH ST, VISALIA",11647
PACIFIC AVE/1101 PACIFIC AVE,11611
2900 S. UNIVERSITY DR.,11598
2666 HERNANDO ROAD,11556
7528 W. APPLETON AVE.,11486
"1160 MARSH ST., SAN LUIS OBISPO",11460
CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,11458
700 West San Francisco Ave,11450
3001 HARRIS AVE.,11450
"822 ALICE ST., OAKLAND",11396
"1309 T ST., SACRAMENTO, CA. 95814",11313
"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",11294
1430 TULANE AVENUE,11287
Corner of Florida Ave & Orleans Ave,11283
10TH ST. & VINE ST. DAVENPORT,11247
4702 CENTRAL AVE. SEMINOLE ADULT DAY SCH,11231
"330A 12TH AVE., SAN DIEGO, CA. 92112",11227
200TH STREET AND SOUTHERN BOULDVARD Pfizer Lab,11208
"14360 ARROW BLVD., FONTANA",11162
"3713 SAN GABRIEL RIVER PKWY, PICO RIVERA",11144
S W CORNER BROAD AND BUTLER,11112
BROPHY BLDG/MAIN & CENTRAL,11051
UNIV DIST CYCLE/1307 NE 45TH,11018
1JAMES STREET,11002
700 Zaragosa St,10998
NORFOLK STATE UNIVERSITY,10959
3490 MCMULLEN BOOTH RD CLEARWATER,10956
"WEST DODGE ELECTRIC SUPPLY ,7425 DODGE S",10946
"33 W TAMARISK AVE, PHOENIX",10928
GREAT SMOKY MOUNTAINS NP LOOK ROCK,10924
645 1/4 PITKIN AVE.,10910
4743 MANNHEIM RD.,10899
117 SOUTH MAIN ST.,10892
600 CHURCH STREET,10892
"684A STATE ROUTE 341, RENO NV 89521",10872
POSTAL BLDG/510 SW 3RD,10869
"158-W, SCIENCE MUSEUM OF VA, DMV & LEIGH STREETS",10829
"1167 N Dover Road, Valrico, FL 33527",10813
20TH AND RACE STREETS,10805
"7 EAST FOURTH STREET,",10805
717 SOUTH AVENUE,10726
7747 dodge street,10670
"2131 KALAKAUA AVE #210, HONOLULU",10659
"773 ALMOND ST, YUBA CITY",10637
"2820 M St., Bakersfield, CA 93301",10628
" 306 E. GOBBI STREET, UKIAH, CA",10622
3701 NORTH STATE ROAD 207,10617
"275 S ELLIS, CHANDLER",10579
"Howard University's Beltsville Laboratory, 12003 Old Baltimore Pike",10577
134 LINE STREET [Ashe Street],10572
"SACRED HEART HOSP./1255 HILYARD, EUGENE",10572
3520 1/2 N. PEORIA,10568
16TH ST AND CHAPLINE ST,10530
Remington Road (see coordinates),10519
9925 International Blvd,10518
"8 NORTHERN ROAD, PRESQUE ISLE, ME 04769",10500
38707 SEVEN MILE ROAD,10498
"13891 CAJEME, LA MESA",10457
"AVENIDA PARQUE, TIJUANA - LAS PLAYAS",10427
"TRAILER,WEST END OF FARMINGTON ROAD",10420
"FIRE HQ.BUILDING,ANDREWS & CHESTNUT STS.",10361
"5234 W. 120TH ST., HAWTHORNE",10352
4472 Mazanec Rd,10340
FRONTIER AVE AT 55TH STREET,10326
JOSE BORUNDA,10318
5050A Yvette Drive,10302
3500 EAST,10276
"1907 CARPENTER, DES MOINES IOWA",10246
225 E.34TH STREET;BTWN.2ND AND 3RD AVES.,10219
5130 POINSETTIA PLACE,10104
"840 LAUREL, GLENDORA",10077
"JASPER MCLEVY HALL, STATE STREET",10070
Court and Farrish Streets,10061
"Piney Run, Frostburg Reservoir, Finzel",10038
"181-A1, NOAA LOT, 2ND ST & WOODIS AVE.",10000
" 201 CLINTON ROAD, JACKSON, CA 95642",9944
160 CONVENT AVENUE,9936
1009 WASHINGTON,9929
" 3111 GOLD NUGGET WAY, PLACERVILLE, CA",9903
2311 Texas Ave,9839
"CENTRAL STREET FIRE STATION, CENTRAL ST.",9799
 S. E. 19TH STREET,9794
"8301 ACKERSON ROAD, Pinnacle State Park",9777
"5400 COCHRAN STREET, SIMI VALLEY, CA  93063",9677
" 251 S BARRETTA, SONORA, CA 95370",9669
601 S LEWIS,9665
"King Farm, 160 Ralph King Path, Rockmart, Georgia, 30153",9652
" 899 SO MAIN STREET, WILLITS, CA  95490",9647
500 NORTH CAMPBELL ST.,9624
CALEXICO - EAST,9564
NE of West Park Entrance Gate,9564
700 North Bullis Road,9561
"545 CENTRAL AVENUE, OXNARD, CA  93030",9541
"MALFUNCTION JCT, SOUTH, BROOKS & RUSSELL",9538
"9015 SW 127th Ave, Miami, FL 33186",9529
"CARROLL COLLEGE, 225 N. GRAND AVE.",9508
1100 21st Street,9503
1519 WASHINGTON AVE,9478
2315 LEBANON ROAD,9462
EAST COLUMBUS AVENUE,9439
ROUGE VALLEY MALL/1502 N RIVERSIDE,9402
" 151 NO SUNRISE BLVD, ROSEVILLE, CA",9375
750 DUNDEE ROAD,9356
"3 BLKS E BLVD BENITO JUAREZ, ROSARITO",9288
2200 SAN PEDRO NE,9282
"356 State Street, Portland,  Maine",9272
401 WEST WENDOVER,9266
301 N TRYON ST,9261
"DEKALB TECH. , 495 N. INDIAN CREEK DR.",9248
"340 BREMEN STREET, EAST BOSTON",9240
"CUMBERLAND CO ABC BOARD, 1705 OWEN DRIVE",9215
424 W MUHAMMAD ALI BLVD,9170
2 NORTH NINTH STREET - HAMILTON ST SIDE,9130
360 Clinton Avenue,9124
"UABC, CALZADA BENITO JUAREZ, MEXICALI",9105
401 FLATBUSH AVENUE,9094
"520 S. EAGLE ROAD,  MERIDIAN",9072
501 MAINSTREET  FEDERAL COURT HOUSE,9072
ROOSEVELT SCHOOL PARK AVE.,9069
5504 South Collins Street,9050
811 15TH ST.,9036
1549 UNIVERSITY AVENUE,8972
SPOKANE CLUB/W 1002 RIVERSIDE,8970
MAMMOTH CAVE NP - ALFRED COOK ROAD,8935
10 S. 11th St/ Evansville- Lloyd,8910
"FEDERAL POST OFF BLDG, MILK & CONGRESS",8900
"POA-22,AVENIDA PONCE DE LEON, SANTURCE",8893
PLAZA ROAD AND LAKEDELL,8881
"1155 REDWOOD AVE., EL CAJON",8874
4001 EAST SAHARA AVENUE,8861
NEWBERRY'S/SW 4TH & ALDER,8855
26453 W. MC85,8845
"65 COURT STREET, NIAGARA SQUARE",8835
Aprox 1245 12TH ST.,8810
"Horicon Wildlife Area, 1210 N Palmatory St",8735
FEDERAL BLDG/2ND & CUSHMAN,8700
AVENIDA DE LA INDUSTRIA,8678
1703 STATE ST.,8650
"1401 SOUTH STATE STREET, SLC, UTAH",8614
200TH STREET AND SOUTHERN BLVD Harding Lab,8594
"1515 NE LAWRIE TATUM RD. LAWTON, OK 73507",8543
"POST OFFICE,350 CANAL STREET",8501
130 WEST CACHE LA POUDRE,8499
20 BRIDGE STREET,8480
"501 GOLD STRIKE ROAD, SAN ANDREAS",8480
"315 W. PONDERA ST., LANCASTER, CA",8438
6000 PULPIT ROCK DRIVE.,8423
"301 39th St, Pittsburgh, PA 15201 (Lawrenceville)",8417
905 10TH AVE.,8372
NORTH GREEN STREET,8355
"5558 California Ave., Bakersfield CA 93309",8340
700 E. CANON PERDIDO,8315
DOUGLAS COUNTY HOSP  42ND & WOOLWORTH,8310
2150 28TH ST.,8302
875 EAST LONG STREET,8298
LOCATED IN A TREE FARM (Cheeka Peak),8297
"Adjacent to Building 1196, Wythe Landing Loop, NASA-Langley Research Center",8297
1516 17th Street,8288
E. 14TH & ORANGE,8271
6940 OXFORD GETTYSBURG RD.,8241
"ITM, INSTITUTO TECNOLOGICO DE MEXICALI",8241
"SAN FERNANDO RD, SANTA CLARITA (NEWHALL)",8225
"LADUE: 73 Hunter Avenue, Ladue, MO 63105",8193
"GANDARA AV.,RIO PIEDRAS, UNIV.PUERTO RIC",8191
3400 PERSHALL ROAD,8178
"1110 BEARDSLEY STREET, SAN DIEGO, CA 92112",8164
MOHAWK MOUNTAIN ROAD (see coordinates),8154
10267 ST CHARLES ROCK ROAD,8125
" 3337 Sandy Way, South Lake Tahoe, CA",8122
301 WEST ST & GOLD HILL AVENUE,8119
"3120 E. 30TH ST., WASHINGTON PARK",8116
"SKYWAY CONOCO, 700-10TH AVE SOUTH",8100
DONOHOE ROAD - PENN DOT MAINT DIST BLDG,8094
2401 HARTMAN STREET  MATH & SCIENCE CTR,8075
"18 US HWY 50,  STATELINE NV",8045
1307 1/2 CRAWFORD ST.,8040
"ALVERNO COLLEGE, 3401 S. 39TH STREET",8036
"2421 148TH NE, BELLEVUE, WA",8031
305 WEIDMAN ROAD (QUEENY),7995
2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),7992
KO'OLINA GOLF COURSE,7988
1ST AVE. WATER PUMPING STATION,7985
6000 W. Moore Lake Rd.,7985
EIA OFFICE 724 W. ANIMAS FARMINGTON NM,7985
SEATTLE MUNICIPAL BLDG/5TH & JAMES,7979
150 Pillsbury Rd,7972
"228 32ND STREET, OGDEN, UTAH",7971
"YMCA BUILDING,2001 EDISON",7935
2165 AIRPORT ROAD SW,7930
1330 FRAYSER BLVD,7913
4250 Karen Ave,7903
"4310 CLAREMONT, STOCKTON",7892
1010 S. Harbor Blvd.,7856
420 S PERSON ST,7852
8311 PARKLANE ROAD [Parklane],7838
PACK MONADNOCK SUMMIT,7823
"MARGARETTA: 4520 Margaretta, St. Louis, MO 63115",7816
"I-15 Exit 209, then Sperry Dr.",7790
"FIRE STA., TOPEKA & LEWIS",7781
6388 Haley Rd. (Shelby Farms NCORE site),7772
"PASEO MORELOS S/N Y RIO LERMA, TECATE,BC",7729
500 11TH ST NW,7726
"23022 EL TORO RD., EL TORO",7687
"UWM NORTH CAMPUS, 2114 E KENWOOD BLVD",7670
"363 N. UNIVERSITY AVE., PROVO, UTAH",7651
3799 S LAS VEGAS BLVD,7631
250 WM. HOWARD TAFT,7609
4100 ISLETA RD SW,7604
"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",7581
2301 N CAMERON ST.  PA DEPT AGRICULTURE,7581
CARVER ROAD,7580
PENOBSCOTT BLDG FORT ST AT GRISWOLD,7569
1313 CHESAPEAKE,7565
"EISENHOWER PARK,  740 MERRICK AV at OLD COUNTRY Rd",7561
57 DIVISION STREET,7550
1330 SPRING ST GRNVILLE NEIGHBORHOOD CNT,7548
COAL & STADIUM STS. SHENANDOAH,7500
          6100 ARLINGTON BLVD MONTG WARD,7495
"3 W. CARRILLO ST., SANTA BARBARA, CA.",7486
220 MADISON AVENUE,7478
NCore - North Cheyenne Soccer Complex,7460
"COBACH, COLEGIO DE BACHILLERES, MEXICALI",7441
ADJ. TO 82 S. WINOOSKI AVENUE,7436
PEARL ST,7433
501 COMMERICAL,7357
"58 HARVEY ROAD, Underhill, Vermont",7354
FRANKLIN STREET PARKING LOT,7352
2001 E 8th St,7342
GATEWAY CENTER SUBWAY ENTRANCE (ON ROOF),7330
23751 FENKELL ST (ELIZA HOWELL-NR),7286
5TH & BROADWAY  FEDERAL BUILDING,7281
"155 Columbia Dr, Tampa FL 33606",7278
"3801 AIRPORT ROAD, SACRAMENTO",7273
NEWSTEAD & COTEBRILLIANT,7272
"ADVANCE COMPANY, 3841 W WISCONSIN AVE",7241
"2614 OLD 1ST ST., LIVERMORE",7234
121 ELM STREET,7208
2111 HERNANDO RD. AT I-240,7205
ERICKSON'S #2/2019 HEWITT AVE,7171
"STA. 46-B9, LEE PARK, TELEGRAPH ROAD",7143
ST. CHARLES BETWEEN KOSSUTH & KAMERON ST,7139
700 SHELL ROAD,7126
809 Pioneer Road,7125
"3727 N FIRST ST, FRESNO",7102
"PS 321 180 7TH AV,",7096
323 RACE STREET,7081
266-298 Spruce Street,7069
616 A AVE.,7048
"UC DAVIS-CAMPUS, CAMPBELL ROAD WEST OF HIWAY 113 & SOUTH OF HUTCHISON DRIVE.",7043
280 EAST BROAD STREET,7026
7800 PRESTON HIGHWAY,7024
390 PARKLAND,7022
"7201 WATSON LN, WATSON LN ELEMENTARY SCH",7009
"2500 1ST STREET, N.W. WASHINGTON DC",7009
HUNTER ELEM/17TH & GILLIAM WY,6964
10th Ave. S. and 2nd St. E.,6951
"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",6933
2621 SAN MATEO NE ALBUQUERQUE  NM,6926
"4330 MEADOWLARK LANE,RIO RANCHO, NM87124",6896
4545 Navajo St.,6890
JEFFERSON AVE OYSTER PT IND PARK,6882
"KENTON CO. LIBRARY, 5TH AND SCOTT,",6873
"984 East Avenue, Chico",6860
"II-1270 NATIVIDAD RD, SALINAS",6855
"VISCONTI STREET, EAST BOSTON",6843
HERMAN HORN ELEMENTARY SCHOOL,6835
"1525 S COLLEGE AVE, TEMPE",6832
"2425 Webster St., Long Beach, CA",6831
793 Rincon Ave.,6828
2000 South Union Ave. Bakersfield CA  93307,6825
FIRE STATION 6 2600 NE PARVIN RD,6783
BACKDOOR TAVERN/N 1227 DIVISION,6704
3730 MEADOWLAND BLVD.,6657
STURTEVANT'S SPORTS/622 BELLEVUE WY,6656
6950 ALAMEDA AVE ASCARATE PARK,6642
971 Yuma Street,6638
YLLSTN NAT'L PARK WEST ENTRANCE STATION,6624
"EDUCATIONAL MEDIA CENTER, BLADENSBURG MD",6618
TENTH STREET & WABASHA AVENUE,6611
"KC-WYAN CO HEALTH DEPT ,619 ANN AVE",6607
"1701 MISSION AVE., OCEANSIDE",6570
HORIZON HOTEL,6560
1300 S FORT ST (MARATHON-1N),6558
"FOREST PARK: McKinely Dr., St. Louis, MO 63110",6552
"P.O. BOX 948   TAHLEQUAH, OK  74464",6532
1444 E 18th St,6530
"3040 ARLINGTON  LINCOLN, NE",6527
301 S UNIVERSITY AVE,6526
2102 ATHENS ST.,6516
"111 N CALVERT ST, BALTIMORE MD",6507
1300 S FORT ST (MARATHON-4E),6488
12800 VISGER ST (MARATHON-MKT),6475
2100 BULL STREET [State Hospital],6456
"5555 OVERLAND AVE., SAN DIEGO",6450
1300 S FORT ST (MARATHON-2AW),6449
"2020 OAKLAND BLVD, NW",6438
15TH AVE AND BROADWAY,6435
4732 S CENTRAL AVE-SOUTH PHOENIX STATION,6428
7421 Park Place Blvd,6427
400 NORTH ERVAY AT BRYAN,6424
WING BLDG/215 SE 6TH,6422
"8TH AND MULBERRY, EMPLOYERS MUTUAL",6400
"STORM SEWER,BUTTE;HARRISON AVE & I-90",6386
UITH & KING STREETS WILMINGTON DEL,6368
BELLEVUE/752 108 AVE NE,6353
5137 CENTRAL AVE.,6350
201 MAIN STREET,6348
6767 Ojo De Agua,6316
100 SW STRATFORD RD,6316
250 ULMERTON RD W.,6310
232 East Woodrow Wilson Drive,6295
"Sunset Hills: 4580 South Lindbergh & Gravios, Sunset Hills, MO 63126",6290
"BLUE RIDGE, I-70: 4018 Harvard Lane, Kansas City, MO 64133",6283
"MAMMOTH, Corner of Old Mammoth Road and HWY 203,  MAMMOTH LAKES",6275
ELMWOOD AVE. @ PARK STREET [Wardlaw],6270
Yellowstone National Park - Old Faithful Snow Lodge,6240
10 Huntley Place,6164
UGI CO MONGANTOWN RD AND PROSPECT ST,6147
3401 TONNELLE AVENUE,6140
7560 SMOKY ROW RD.,6131
NORTHGATE APTS/310 NE NORTHGATE WY,6094
WVAPCC OFC BLDG 1558 WASHINGTON ST EAST,6058
"ONE RAIDER PLACE PLANT CITY,FL",6040
"STATELINE-4045 HWY 50, SOUTH LAKE TAHOE",6035
 MT.VERNON 2675 SHERWOOD HALL LANE,6035
"Bryan Park, 4308 Hermitage Road, Richmond, VA",6013
2601 SOUTH KOLB ROAD,6013
"1000 E. SUNRISE BLVD, FT. LAUDERDALE",6001
